评论内容
到手一个月不到就优惠900
刚买了就降了250不知道还降不降
哦了
买了才几天就便宜了几百快。
一天一个价 区区几十块就能让苹果这样钻空子 买之前的保价含含糊糊 买之后的保价投诉无门
买了不够3天又降了，心痛痛了整晚睡不着?????????
刚买几天就降价几百 好不爽??
别买了
双11保价  呵呵  就是晃子?现在直接优惠900   点击保价不能保价   京东你对你多年的顾客这样?
9月23日入手了个8p深空灰的，很好看的，现在入手这金色居然是浅粉色（玫瑰金）根本没有图片上那么好看，心都凉了，手机其实很不错的，只是区别在颜色上而已，所以我不建议你们买金色
原来用的6，换8P之后手机信号差了很多，继续用几天看看吧。还有一个就是快递速度和以前相比慢多了，在京东买东西主要原因还是快递送货快，速度降下来也没什么买东西的欲望了&hellip;&hellip;
刚买就降价，心情十分糟糕
25号买的陆零扒扒，现在伍柒扒扒...坑
用着还行，偶尔出现了一两次卡顿情况！apple官网验证了 是正品。用段时间了再来评价！
才买3天就降价1000    能补我差价吗？
下单几天之后就直降900元，不建议购买
买完立刻降价，说好的保价又申请不了。。
从此不相信京东的物流速度。
刚买就便宜300多，恶心
手机是正品，一直在京东买手机，给3颗星是因为，手机的箱子里一点保护措施都没有，以前买的手机箱子里都有个充气的袋子，防止手机在运输过程中损坏，这次里边什么保护措施都没有，手机也是挺贵重的东西，目前没发现有什么问题，后续再来评价
真辣及反应啥的没啥优势
才两天降这么多
手机是挺好的，但是价格很坑，本来说是保价到双十一才决定先买了，结果买好一礼拜都没到，又比之前优惠250，承诺跟放屁差不多，欺骗！
才几天又降了三百！
"包装盒打开时候的阻尼感可以说无出其右，真的恰到好处。深空灰色熄屏状态下完美。价格比港行还便宜，真的值了。系统目前11.1用得很流畅，后续11.2甚至11.3可以想像还会有提升，bug也会越来越少。拍照比7不知道，比6提升明显，续航的话本人用一整天没问题。
有X的存在，所以8被人不看好，顺便提一下，抢到了一台X深空灰色，3号首批哈哈哈哈。"
到手不到半周，不允许价格保护。
手机刚用，还没出现任何问题
第二天到货，第三天就降价。
之前一直用的苹果6S，小手机也挺好，可以丢了，就想换个大屏幕的体验一下，到货后感觉挺不错，非常流畅，目前刚用还没发现什么问题，白色挺好看。照片是备用机6拍的。
怎么说，现在8的外观也不错，非常有大的进步！前屏幕几乎没多大区别，但是后面真的挺好看！非常喜欢后面！手感很好。大气！
只能说还行
整体感觉一般，双十一之后不晓得价格会怎样，先用用看看！
才一个多月T M D降了一千多
刚买几天又降价了
一个月掉价一千六 也是没谁了
什么东西都没送  快递包装不好
客服人员请补差价，七天不到就又降了近300
买了二十多天，降价1100，这手机用的真贵
"不爽的购物经历
！刚买两天就降价300！！"
一直用6s到现在，新系统让手机存不了啥照片。。。新的手机手感很好，颜值很好，性价比也不错，到手价5788，，，下单后，第二天就到了，物流很快！官网验证是正品。。。最期待的是新手机的拍照，确实很强大！！！反应比之前的手机快了很多！！！
买完了发现某家系统不让说的 更便宜，四 白多啊，京东的竞争力堪忧
快递已收到，还未拆，等使用后再说。
刚买10天就降价一千块钱，京东也是够了
昨天犹豫了很久，终于下单了，今天一大早快递员师傅就顶着凛冽的寒风把手机送到了我的手上。打开手机发现和原来的手机可以无缝链接，也不知道是一种惊喜，还是一种熟悉。整体上感觉新的手机非常棒，手感非常的舒适，希望在以后的使用过程中能更好
才购买多久啊，就下减900
真的成为了史上降价最快的iphone 胶痕迹却是有 其他的都还ok
有史一来  跌的最快的手机
坑货的
不想金色，更像粉色，奶油粉？裸粉色的感觉。中间的金属边框好丑，而且8plus 真的好厚，唯一值得肯定的是，玻璃背板，很漂亮.
手机已经收到，感觉不错，现在还没试用中，挺好的。
一般。。。。。。
说好的150元京豆就是唬人的
为什么我的序列号查不出来？
刚买两天就降价，还不给补差价！！
帮朋友买的 京东自营 绝对靠谱 十一月二号下午下单 三号上午到货 机子很不错 后续有待体验 也并没有传说的电池鼓包
没有在预计的时间内到达
给老婆买的，本打算换mate10pro的，无奈6sp罢工了，本人不喜欢苹果手机，所以给三颗星。
购物不愉快，一天内价格降了很多！
最糟糕的一次网购。
iPhone 8 美在智慧。一代被长相淹没了才华的IPhone。精致的双面玻璃，手感很滑很不错。地表最强A11。智能的摄像头，反应非常灵敏。电池效果有待试用。唯一遗憾的就是钢化膜两侧有白边，对一个从6升级到8的用户来说， 总体感觉还是很不错的。支持京东
首先送货真的很快，25号晚上22点40付款，26号上午就到了，给京东速度赞一个！手机也很好用，反应快，解锁很快。深空灰其实就是黑色，简直帅到没朋友，外观大爱！系统升到IOS11.1了，遗憾就是小白点反应有点延迟，等系统升级看能不能解决这个问题。拍照很漂亮，颜色很美，上周日特意去公园测试了一下，只要构图好，拍出来的照片美翻了。
刚买马上降价，京东你还可以再拉及一点么
很一般
已经入手一礼拜之后过来评价，目前没发现任何问题，用起来很流畅，自认为金色非常漂亮！
买了没多久，降价900！！！！！我了个去的
11月1号购买的苹果8 plus 64g版本入手共花费5788，然后惊喜来了！后面一直在变相降价。2-3号送15000京豆，4号开始现在送20000京豆了。京东保价就是个笑话！
京东的心真大，好歹也是六千的手机，就拿个简单袋子装，真是服气，幸亏手机暂时没发现问题?，两心给快递小哥
1号买的，我想问问为啥不送豆
送货飞快，到了查看防伪标签，sim卡上序列号，保修卡上序列号，盒子背面序列号和机器系统设置里的序列号，四码一致，是正品。无暗伤完美屏，太赞了。还是苹果机流畅，升级到ios11.1后更加流畅，这一部8plus是向上一部用了五年的4s致敬，接班了，再战五年。
也就那样吧
手机还行，但是不到一个月降九百，666666
*
没用，不知道怎样
手机买来用了几天，还可以就是没发票什么的，太不好了
我还没有收到货，为什么都是已收货了呢？
说送15000金豆，结果送我578就完事了？
产品非常满意，苹果5已经用了5年啦，一直喜欢黑色，搞活动就提前买啦，买了就降价，这点中了京东的套路，而且不能保价。
上海到江苏南通送了四天！
真的是很超值，给老妈买的，自己也很喜欢，感觉x的设计还有待改进，这个应该是目前最强最实用的啦，不过拍照暗光下比mate10还是差点的，也很棒了
早那个一天就少了50块钱的京东豆，希望补回来。
机子原装很好，物流很快，，刚刚更新完新系统非常流畅，同样的屏幕比我的r11大了半圈
破手机，什么玩意
机器不错，一星是给京东的，刚买两天就变相降价送京豆了。已经买了的只能吃哑巴亏。客服也爱搭不理。枉我一直在京东买东西，双十一其它东西改在某宁买了。既然都不靠谱，那就选个更便宜的。
收到了，
还可以。
"到手6038,才买几天，降到5788还用2000京豆。。。"
买回来，第二天就给15000京豆，好生气
晚上充满电后，从上午九点一直到现在下午五点，上午一直都在使用相机拍照，下午一直微信qq，到现在还有51%的电。使用一天，感觉速度的确很快，指纹解锁特别快。和之前6 7在功能使用上，区别甚微。目前还没有需要吐糟的地方，总体不错。
"非常强大的一款苹果8p。黄屏是可以调的，电话声音大。给力。 震感强烈，话不多说上图。就是不喜欢刘海x。A11仿生芯片比7强大多了。 

cqy：772528496"
买了不久就降价那么多真亏
一个月降价1100元，还没价格保护
从6P到8P的完美换代，收到后就迫不及待的激活使用了，简直流畅到飞起来，也许是我的6已经卡到不行了的原因。之前看有人说音量大放音乐时屏幕会抖、专门做了实验完全不存在。心动的小伙伴可以下手了。毕竟价格也是很美丽的。买不起X买个8也很开心了。颜色简直美翻了
刚买到以为赚到了！减了*！
买完就降价，不给退差价
我可能不懂这种高科技产品是怎么使用的，贫穷限制了我的想象力（这个界面转了几分钟）
Apple iPhone 8 Plus，美在智慧，抗水防尘，系统反应很灵敏，很快，玩了4个小时，没有什么卡顿的，终于等到你，超喜欢哦，颜色很好看，有点杏色，有点米黄的感觉，玻璃很亮！手感很好送货快：服务很好：双十一抢购，上午抢到了：下午4点就到手：很速度：支持京东商城。
今天刚激活的，耗电量惊人，半个小时20的电
性价比高，喜欢苹果终于买上了，京东价保很给力，正品行货没问题，外观么么哒，无线充电很给力，系统很快
手机棒棒的，就是价格不美丽，*，朋友比我晚一天买，东西便宜还收货快&hellip;&hellip;
原本担心8p问题多多，心中有很多顾虑，犹豫中下了单，今天到的，打开一看，之前的顾虑全部打消，绝对完美没有问题，运行很顺畅，还没有用，用过之后再来发表
京东快递不是挺快的吗？同时买的，一个早上就到了，一个天黑了以后才到，现在用着还行5788
说好的京豆都没有了
买了两天就降价了！没意思
2天便宜250块，还买个鸡吧！摄像头还有松动
